;;;;;;;;;REGISTRO DE INGRESOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Codigo
Cliente";Ciudad;Zona;"Nombre Comercial o 
Nombre del Cliente";CodigoVendedor;Vendedor;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sep-22;oct-22;nov-22;dic-22;Total 2022;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sep-23;oct-23;nov-23;dic-23;Total 2023;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sep-24;oct-24;nov-24;dic-24;Total 2024;ene-25;feb-25;mar-25;abr-25;may-25;jun-25;jul-25;ago-25;sep-25;Total 2025;Total General
2689;Santa Cruz;MONTERO;FERRETERIA ERVEL;3;CARMEN SANCHEZ;261.18;403.68;340.59;401.85;481.27;209.51;276.37;508.61;335.05;537.05;401.06;589.55;4745.77;482.85;678.42;727.28;601.21;448.18;529.54;244.16;744.83;615.88;0.0;882.35;505.38;6460.07;287.43;369.42;476.55;729.31;450.38;374.75;287.72;321.09;864.81;679.64;555.34;371.84;5768.28;414.78;455.79;396.27;479.07;619.72;352.58;268.24;724.72;641.89;4353.07;21327.18
1252;Santa Cruz;MONTERO;FERRETERIA MONTECRUZ;3;CARMEN SANCHEZ;138.28;0.0;0.0;190.72;161.86;0.0;0.0;350.11;0.0;0.0;0.0;325.24;1166.2;297.47;218.78;294.5;0.0;227.57;258.42;0.0;0.0;292.58;303.7;171.22;196.0;2260.23;284.78;186.35;278.63;0.0;263.04;214.29;252.83;0.0;237.82;0.0;141.5;0.0;1859.24;201.29;228.42;301.92;185.0;182.93;0.0;215.61;242.48;0.0;1557.64;6843.31
1532;Santa Cruz;MONTERO;FERRETERIA UNIVERSAL CRUZ;3;CARMEN SANCHEZ;118.77;124.1;147.3;0.0;167.64;192.2;0.0;111.09;175.1;0.0;189.73;109.4;1335.33;82.36;153.18;123.62;0.0;189.69;172.25;0.0;250.01;200.76;121.86;218.7;193.09;1705.52;107.3;0.0;183.06;108.51;209.27;163.16;94.99;147.17;252.68;189.4;111.97;173.28;1740.79;174.85;0.0;114.52;167.23;110.45;126.2;83.4;271.29;196.27;1244.2;6025.84
2859;Santa Cruz;MONTERO;FERRETERIA TELCHI;3;CARMEN SANCHEZ;166.36;201.86;85.0;272.14;255.51;194.41;174.47;257.55;269.03;242.8;232.1;222.69;2573.93;230.44;208.46;209.66;139.03;340.43;109.46;0.0;512.27;377.62;199.16;185.16;170.05;2681.73;350.21;239.83;247.32;356.05;315.95;558.3;235.06;272.36;295.34;208.32;360.47;263.14;3702.34;185.03;154.02;292.62;196.27;193.68;240.75;89.29;273.69;279.37;1904.71;10862.71
2407;Santa Cruz;MONTERO;CASA DE PINTURAS COLORSHOP VIDA COLOR;3;CARMEN SANCHEZ;0.0;0.0;0.0;0.0;55.47;51.91;0.0;112.58;129.68;65.42;43.12;0.0;458.18;78.56;27.18;70.5;0.0;0.0;61.63;30.66;78.49;40.88;81.42;57.7;79.68;606.71;82.95;48.34;68.21;0.0;54.69;71.87;83.13;0.0;0.0;92.52;38.92;65.6;606.22;67.1;77.96;95.7;81.35;94.58;32.42;18.5;0.0;0.0;467.61;2138.72
3476;Santa Cruz;MONTERO;FERRETERIA ALBERTO HUARACHI;3;CARMEN SANCHEZ;45.93;31.65;102.34;50.69;71.6;53.69;77.15;97.12;100.95;104.21;68.74;50.55;854.62;80.71;51.72;142.8;152.97;139.59;75.63;80.29;167.67;148.43;78.2;73.6;67.0;1258.61;98.46;58.14;97.55;143.39;59.3;34.84;63.98;86.26;127.52;97.45;89.58;51.86;1008.34;68.24;88.07;130.55;79.83;59.5;66.03;36.15;78.75;96.26;703.37;3824.94
1143;Santa Cruz;MONTERO;DAVID FARFAN;3;CARMEN SANCHEZ;9.56;0.0;0.0;10.42;15.08;8.59;5.07;22.56;15.58;0.0;15.21;8.8;110.87;6.01;15.33;0.0;12.31;23.21;14.5;9.92;18.4;24.2;18.85;8.1;18.41;169.23;12.35;15.1;8.12;10.83;15.43;5.92;11.15;14.76;13.33;9.28;11.79;10.85;138.9;13.34;11.1;12.62;14.92;17.07;12.38;0.0;11.84;11.04;104.3;523.31
3278;Santa Cruz;MONTERO;FERRETERIA SANTA CRUZ;3;CARMEN SANCHEZ;166.87;224.0;141.96;200.26;266.43;0.0;148.22;149.99;169.61;96.01;111.81;0.0;1675.17;0.0;315.07;418.89;0.0;129.93;241.54;215.66;343.79;143.7;220.27;0.0;213.54;2242.38;224.0;307.98;286.88;0.0;182.18;115.63;413.87;275.75;246.73;241.9;125.4;250.32;2670.65;244.59;0.0;0.0;296.16;195.04;150.97;0.0;384.01;153.84;1424.61;8012.81
2999;Santa Cruz;MONTERO;FERRETERIA SE VA 2 Y 3 LLEGAN;3;CARMEN SANCHEZ;0.0;220.82;246.8;0.0;0.0;0.0;134.26;258.22;228.82;188.63;136.4;246.91;1660.85;376.3;404.91;266.76;196.9;282.39;256.27;184.3;282.79;297.08;411.08;159.08;290.54;3408.39;245.9;347.88;348.56;375.25;387.54;302.72;0.0;266.49;332.92;315.15;195.71;201.76;3319.89;130.87;214.71;78.16;175.74;271.09;270.68;178.28;524.02;280.54;2124.09;10513.22
3462;Santa Cruz;MONTERO;FERRETERIA SINAI (MONTERO);3;CARMEN SANCHEZ;0.0;208.61;0.0;255.89;454.68;218.89;201.32;436.8;126.74;385.17;224.74;92.0;2604.82;188.28;0.0;338.14;329.93;485.17;325.42;141.07;341.64;142.64;280.09;331.08;172.54;3075.99;220.43;329.36;440.94;231.63;320.06;277.87;260.99;232.79;318.67;289.37;252.67;209.07;3383.84;239.7;365.1;217.14;183.24;343.16;166.66;152.67;250.72;164.35;2082.75;11147.4
1570;Santa Cruz;MONTERO;FERRETERIA SILES;3;CARMEN SANCHEZ;132.63;163.08;0.0;0.0;0.0;99.21;84.8;192.87;170.62;138.64;0.0;130.94;1112.79;172.96;133.39;0.0;0.0;270.98;0.0;167.9;0.0;258.18;0.0;47.13;0.0;1050.54;181.77;156.48;305.66;225.92;0.0;134.6;152.07;209.2;399.15;311.67;216.26;160.27;2453.03;0.0;118.43;144.03;104.98;0.0;129.55;153.54;0.0;138.54;789.08;5405.45
1296;Santa Cruz;MONTERO;FERRETERIA TORREZ (MONTERO);3;CARMEN SANCHEZ;0.0;0.0;0.0;0.0;0.0;0.0;19.04;27.33;39.63;11.94;0.0;15.1;113.04;0.0;0.0;39.17;0.0;0.0;19.4;15.96;21.77;0.0;30.62;20.6;0.0;147.53;20.74;16.42;23.41;19.04;29.77;0.0;20.64;24.88;24.52;22.72;23.64;25.47;251.27;16.21;13.64;24.1;0.0;18.68;9.02;16.59;36.8;21.36;156.4;668.23
3258;Santa Cruz;MONTERO;FERRETERIA ROJAS (MONTERO);3;CARMEN SANCHEZ;4.6;6.61;10.21;9.38;10.97;2.99;0.0;4.93;7.5;6.5;9.0;7.38;80.06;9.3;8.56;5.9;12.66;14.2;7.97;5.69;13.19;12.45;5.64;7.63;12.38;115.57;5.6;6.04;17.86;7.02;8.59;8.1;5.98;6.41;17.12;8.49;9.8;13.29;114.31;6.73;9.68;9.46;7.74;8.49;6.78;5.57;7.54;8.25;70.24;380.18
1144;Santa Cruz;MONTERO;MATILDE ROCHA SAMUDRO;3;CARMEN SANCHEZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.14;0.0;20.38;14.13;11.21;69.85;0.0;33.12;30.21;0.0;28.06;0.0;10.97;46.99;0.0;16.37;21.62;0.0;187.35;9.76;23.52;34.71;37.58;30.69;13.19;32.23;16.11;30.51;22.04;0.0;20.09;270.43;23.19;23.36;20.6;0.0;26.34;15.68;12.05;20.98;0.0;142.2;669.82
2977;Santa Cruz;MONTERO;FERRETERIA GDC;3;CARMEN SANCHEZ;101.22;45.55;82.93;65.48;128.35;148.31;73.97;0.0;0.0;128.58;97.32;76.91;948.62;119.05;121.93;190.26;189.54;243.7;108.56;162.8;336.15;185.72;162.64;145.15;130.17;2095.68;89.9;53.76;99.71;177.15;152.41;116.49;117.8;158.96;176.6;0.0;193.18;120.39;1456.35;81.29;242.24;212.6;0.0;139.74;40.28;108.77;174.27;175.25;1174.43;5675.09
2143;Santa Cruz;MONTERO;FERRETERIA UNIVERSAL ( MONTERO);3;CARMEN SANCHEZ;0.0;45.53;0.0;24.34;29.68;0.0;0.0;41.26;0.0;0.0;47.53;0.0;188.34;65.86;0.0;0.0;0.0;73.14;31.14;33.56;101.59;66.15;0.0;56.59;52.11;480.14;35.08;49.67;0.0;41.91;0.0;36.64;42.97;90.05;85.58;23.35;86.78;35.28;527.3;31.99;71.1;56.56;53.5;58.96;47.21;0.0;56.79;92.0;468.08;1663.85
2700;Santa Cruz;MONTERO;PINTURA ECI FERRO;3;CARMEN SANCHEZ;49.83;85.26;82.41;49.7;0.0;0.0;41.63;97.41;0.0;87.91;43.04;62.99;600.18;59.2;79.69;96.13;70.2;106.8;85.88;0.0;98.08;90.4;107.15;95.37;70.28;959.19;64.04;93.42;95.75;90.21;101.58;62.36;28.61;0.0;101.71;53.82;121.65;0.0;813.14;39.97;83.6;110.82;72.85;0.0;75.19;70.96;0.0;60.7;514.1;2886.61
3455;Santa Cruz;MORA KM 35 A CAMIRI;FERRETERIA S Y M MORA;8;ROBERTO PACHECO;178.07;187.98;139.67;208.33;57.77;101.83;73.34;210.11;215.8;163.37;139.05;131.3;1806.62;261.87;249.54;398.42;139.6;148.5;147.6;123.03;203.96;308.25;172.53;168.31;234.77;2556.38;182.14;231.36;250.69;135.92;281.82;201.78;211.44;262.66;249.86;146.1;153.21;157.87;2464.84;209.9;181.45;225.77;87.1;154.93;193.85;125.96;188.34;215.49;1582.78;8410.63
222;Santa Cruz;MUTUALISTA;ILUMINACIONES CARLOS;3;CARMEN SANCHEZ;14.08;0.0;12.56;19.49;14.74;14.29;13.55;18.28;17.55;11.37;17.0;19.04;171.95;15.63;15.62;19.71;17.65;19.25;17.86;21.87;28.96;27.87;33.33;0.0;25.87;243.63;24.88;22.9;12.13;12.18;15.53;14.28;20.75;18.86;19.25;16.05;18.14;15.69;210.66;15.57;10.65;15.92;15.51;9.93;13.47;6.67;7.87;24.96;120.54;746.78
228;Santa Cruz;MUTUALISTA;FERRETERIA AROMA;3;CARMEN SANCHEZ;0.0;0.0;102.81;0.0;113.05;0.0;0.0;0.0;126.89;0.0;0.0;35.21;377.96;157.55;0.0;0.0;0.0;180.83;94.18;0.0;0.0;106.59;136.16;158.79;91.76;925.86;130.64;0.0;161.37;37.11;163.24;144.86;0.0;135.02;140.33;104.1;69.28;133.86;1219.8;0.0;138.17;0.0;80.8;147.7;82.32;54.8;110.49;133.97;748.26;3271.88
1166;Santa Cruz;MUTUALISTA;SIXTO CAMPOS SILVESTRE;3;CARMEN SANCHEZ;73.47;0.0;90.53;89.08;97.54;48.54;66.03;0.0;66.24;0.0;80.38;64.93;676.74;80.79;183.59;102.12;197.61;205.21;89.84;85.31;123.02;188.32;143.51;129.0;104.96;1633.28;107.97;0.0;124.8;130.05;158.48;65.15;100.72;116.25;0.0;134.54;66.45;116.57;1120.98;100.69;56.9;144.66;101.96;84.81;0.0;0.0;146.12;106.82;741.96;4172.96
77;Santa Cruz;MUTUALISTA;FABIOLA LEIGUE FERNANDEZ;3;CARMEN SANCHEZ;38.94;0.0;106.72;0.0;0.0;28.97;0.0;0.0;77.53;58.69;48.7;75.08;434.63;0.0;0.0;43.19;76.79;104.52;0.0;56.59;124.4;0.0;69.56;49.24;75.62;599.91;0.0;110.1;73.97;49.06;77.82;0.0;89.27;0.0;82.77;87.18;92.42;65.55;728.15;80.78;101.84;68.68;36.83;66.7;34.63;59.15;88.13;85.43;622.17;2384.87
229;Santa Cruz;MUTUALISTA;COMERCIAL BETO;3;CARMEN SANCHEZ;0.0;79.96;0.0;111.96;0.0;138.3;0.0;48.2;153.67;0.0;81.79;86.2;700.08;129.67;232.27;0.0;127.14;0.0;0.0;71.0;0.0;189.5;108.99;0.0;125.52;984.1;98.49;112.41;170.38;0.0;108.25;161.66;112.98;148.96;105.0;153.31;174.77;86.3;1432.52;0.0;132.77;132.57;0.0;139.5;124.23;179.92;269.51;141.86;1120.36;4237.06
82;Santa Cruz;MUTUALISTA;SILVIA RENGIFO SERRANO;3;CARMEN SANCHEZ;187.55;0.0;0.0;0.0;0.0;96.36;105.93;0.0;0.0;0.0;120.72;143.08;653.65;0.0;335.01;173.57;221.03;0.0;0.0;95.6;0.0;449.1;203.05;260.56;0.0;1737.93;212.92;216.67;283.0;187.84;106.41;194.78;148.31;0.0;0.0;0.0;177.48;182.38;1709.79;0.0;237.08;170.48;173.72;311.35;139.88;137.92;266.7;0.0;1437.12;5538.49
318;Santa Cruz;MUTUALISTA;FERRETERIA LUCANO 2;3;CARMEN SANCHEZ;10.8;10.13;0.0;6.09;7.77;0.0;4.77;6.97;5.37;0.0;0.0;8.44;60.35;11.32;0.0;7.06;0.0;14.83;0.0;0.0;0.0;15.26;8.82;8.48;10.24;76.02;10.66;6.58;14.01;12.51;15.33;11.56;8.58;13.29;7.71;8.22;8.23;8.37;125.05;7.4;16.4;0.0;14.22;11.35;9.62;6.71;0.0;0.0;65.7;327.12
1064;Santa Cruz;MUTUALISTA;MARIA CONDORI;3;CARMEN SANCHEZ;113.88;0.0;0.0;192.11;0.0;0.0;113.04;126.38;0.0;127.02;0.0;68.64;741.06;0.0;181.42;0.0;215.26;266.9;0.0;172.87;349.85;0.0;228.86;0.0;155.06;1570.22;203.49;192.39;142.43;120.86;206.71;179.91;124.69;243.31;293.56;0.0;247.17;134.62;2089.15;131.93;198.25;148.59;292.62;290.91;113.65;100.28;257.49;214.89;1748.6;6149.04
2860;Santa Cruz;MUTUALISTA;DEMETRIO YAVI QUIROZ;3;CARMEN SANCHEZ;71.01;73.79;65.63;65.61;66.7;79.59;47.26;77.38;98.63;33.18;36.59;84.32;799.7;79.76;149.44;204.71;45.4;141.97;137.08;49.57;137.8;76.03;78.88;87.58;43.39;1231.61;88.15;102.49;120.55;71.18;81.5;57.11;75.03;90.03;76.89;102.18;65.9;70.77;1001.77;43.59;42.54;87.61;76.03;122.32;70.45;61.11;75.78;93.54;672.95;3706.03
83;Santa Cruz;MUTUALISTA;CRISTHIAN LEON PUMA;3;CARMEN SANCHEZ;63.96;0.0;137.48;0.0;0.0;0.0;108.52;0.0;0.0;111.4;0.0;67.16;488.52;0.0;90.56;0.0;206.17;273.69;0.0;0.0;0.0;131.09;0.0;117.08;82.91;901.5;89.46;160.28;168.38;187.45;197.89;98.35;0.0;87.81;247.36;194.23;72.4;144.04;1647.65;167.96;131.22;0.0;134.09;0.0;98.35;31.06;117.56;103.88;784.11;3821.77
1046;Santa Cruz;MUTUALISTA;COMERCIAL SARITA;3;CARMEN SANCHEZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;115.6;121.73;0.0;0.0;120.28;357.61;0.0;170.14;0.0;0.0;190.84;113.93;109.31;199.61;0.0;0.0;0.0;109.12;892.94;0.0;153.26;127.7;0.0;0.0;103.06;79.73;142.69;165.53;181.62;119.21;32.12;1104.92;121.82;142.43;0.0;78.51;91.79;0.0;130.95;86.49;74.36;726.35;3081.82
3420;Santa Cruz;MUTUALISTA;FERRETERIA RAQUEL QUISPE;3;CARMEN SANCHEZ;65.0;57.9;159.74;142.22;95.88;82.0;60.97;149.14;0.0;152.58;62.86;123.61;1151.91;183.76;177.76;0.0;222.29;0.0;134.72;107.88;214.37;274.53;169.43;143.37;0.0;1628.11;101.08;122.07;131.64;74.1;238.62;60.15;84.82;157.75;168.73;196.95;107.03;117.55;1560.5;162.92;0.0;155.02;0.0;62.56;0.0;36.67;82.42;187.51;687.09;5027.62
1012;Santa Cruz;MUTUALISTA;JEOVA JIREH (MUTUALISTA);3;CARMEN SANCHEZ;0.0;0.0;84.19;0.0;51.13;0.0;0.0;90.72;0.0;121.98;75.35;74.36;497.74;91.06;161.09;0.0;148.49;189.85;150.99;59.77;0.0;0.0;88.02;134.1;107.47;1130.85;95.09;157.21;153.84;0.0;72.22;38.16;49.67;111.28;156.61;77.34;155.92;41.69;1109.04;86.75;107.14;89.6;78.8;85.6;38.72;103.1;135.72;92.8;818.23;3555.86
1048;Santa Cruz;MUTUALISTA;ALICIA CALLISAYA;3;CARMEN SANCHEZ;0.0;0.0;19.92;37.16;18.09;0.0;19.54;29.82;30.2;24.85;0.0;19.4;198.97;0.0;57.79;24.56;35.47;56.17;19.27;32.24;0.0;62.52;22.85;37.87;27.98;376.72;40.85;51.37;26.77;38.11;42.69;30.81;22.41;26.38;32.44;27.47;18.8;18.07;376.14;17.57;25.61;24.55;25.03;26.67;28.52;12.11;0.0;20.67;180.73;1132.56
1985;Santa Cruz;MUTUALISTA;ROSARIO CHÁVEZ TITICHOCA;3;CARMEN SANCHEZ;129.36;164.55;137.49;181.27;266.54;206.28;155.77;183.35;381.04;132.28;78.6;183.5;2200.03;171.48;127.11;288.26;120.69;296.61;0.0;67.2;404.9;236.42;237.09;243.23;209.55;2402.55;146.47;224.72;180.48;194.88;255.04;157.07;173.55;209.52;187.04;236.21;82.85;88.11;2135.96;230.75;189.43;193.52;130.77;170.56;280.27;102.17;258.14;182.09;1737.69;8476.23
1011;Santa Cruz;MUTUALISTA;MIRIAN VILLARRUEL;3;CARMEN SANCHEZ;0.0;36.98;0.0;33.24;34.35;26.0;0.0;42.85;0.0;45.64;41.37;0.0;260.43;0.0;51.22;38.53;69.96;0.0;0.0;0.0;64.16;88.72;54.45;36.66;78.48;482.18;61.38;39.86;0.0;0.0;0.0;51.4;36.4;0.0;71.7;40.96;23.85;51.73;377.29;0.0;38.25;39.93;0.0;65.37;31.55;28.57;42.6;27.53;273.8;1393.7
2628;Santa Cruz;MUTUALISTA;JACQUELINE MARCA CHURA;3;CARMEN SANCHEZ;0.0;175.58;436.65;540.17;429.74;113.6;231.74;270.3;356.73;303.19;222.38;245.43;3325.51;532.85;346.86;573.48;436.98;325.22;273.45;254.5;278.9;487.59;556.61;329.35;0.0;4395.77;427.86;356.44;442.93;295.15;630.2;174.49;229.46;615.81;475.96;401.04;377.75;323.71;4750.79;491.85;389.83;466.49;431.34;425.62;292.41;251.9;207.27;359.39;3316.11;15788.17
2195;Santa Cruz;MUTUALISTA;ISAIAS CALLISAYA;3;CARMEN SANCHEZ;85.08;199.33;165.76;176.56;0.0;0.0;150.7;0.0;475.25;72.38;218.77;169.67;1713.49;369.88;259.12;408.53;245.36;301.69;317.37;309.66;0.0;470.06;333.72;278.92;131.44;3425.75;219.31;266.52;265.43;211.43;366.52;207.15;182.29;352.41;341.28;422.11;0.0;162.67;2997.13;271.61;381.34;0.0;335.78;457.9;216.37;107.48;367.84;304.47;2442.79;10579.16
2908;Santa Cruz;MUTUALISTA;CAROLITA BECERRA;3;CARMEN SANCHEZ;210.31;197.63;108.38;86.12;236.63;111.16;90.11;181.95;144.87;112.23;125.19;167.86;1772.46;172.01;144.23;185.07;132.83;254.13;123.52;190.1;157.91;0.0;323.67;124.54;294.05;2102.06;154.78;0.0;146.27;157.96;161.84;176.8;121.77;83.79;286.27;178.02;140.37;185.84;1793.7;161.61;139.04;182.95;102.85;151.44;149.64;90.9;282.1;158.69;1419.22;7087.44
1697;Santa Cruz;MUTUALISTA;FERRETERIA NICOLE LEÒN;3;CARMEN SANCHEZ;56.35;87.96;0.0;0.0;114.9;0.0;0.0;48.34;92.23;72.66;82.35;88.91;643.69;65.24;96.54;107.65;108.56;113.44;73.46;102.61;103.77;120.24;0.0;114.67;0.0;1006.18;93.72;67.49;88.84;116.39;102.01;87.94;87.18;94.32;91.97;0.0;103.02;39.93;972.82;89.56;83.05;86.27;103.74;89.85;50.26;65.52;98.49;87.64;754.38;3377.07
3352;Santa Cruz;MUTUALISTA;FERRETERIA CARLA CHURA;3;CARMEN SANCHEZ;45.73;0.0;31.78;0.0;31.36;0.0;25.69;63.09;57.28;23.86;26.94;22.87;328.59;27.49;34.08;39.29;44.71;53.17;35.43;25.4;45.34;57.26;45.56;26.9;30.56;465.19;31.1;35.49;58.18;42.84;60.14;26.9;16.05;45.12;30.85;44.89;34.14;36.96;462.67;20.99;38.0;22.72;36.99;53.54;30.99;20.92;48.21;60.93;333.29;1589.74
2105;Santa Cruz;MUTUALISTA;COMERCIAL VALENCIA (MUTUALISTA);3;CARMEN SANCHEZ;482.22;831.8;228.5;340.53;599.54;259.23;336.18;604.97;0.0;573.26;230.68;353.56;4840.44;496.81;493.73;135.6;783.39;552.65;409.13;0.0;819.06;536.25;637.67;367.41;426.74;5658.44;458.44;341.75;462.89;609.78;660.93;456.97;286.46;698.43;606.84;415.52;196.94;310.19;5505.15;403.07;401.23;526.25;442.03;343.23;429.62;453.84;380.48;634.67;4014.42;20018.45
1698;Santa Cruz;MUTUALISTA;FERRETERIA CARTAGENA;3;CARMEN SANCHEZ;217.53;178.56;0.0;297.29;356.77;190.54;129.98;0.0;263.01;310.01;159.71;235.74;2339.15;298.52;287.69;305.27;331.11;383.59;265.24;347.94;319.77;636.94;381.32;0.0;205.58;3762.97;99.65;446.04;442.43;227.56;279.76;274.86;304.42;137.58;475.75;191.95;422.8;215.66;3518.45;307.0;253.93;389.42;0.0;206.24;282.51;0.0;270.12;445.75;2154.96;11775.53
2798;Santa Cruz;MUTUALISTA;CLAUDIA IVANA BEJARANO LAURA;3;CARMEN SANCHEZ;41.31;192.31;59.41;48.42;99.24;96.58;67.85;122.16;166.21;87.9;89.1;71.12;1141.62;103.06;58.84;95.86;70.14;171.58;128.83;126.85;152.92;153.23;0.0;83.37;93.04;1237.71;130.72;101.54;137.96;0.0;174.3;100.58;121.11;248.81;141.71;171.81;92.15;98.43;1519.13;112.98;106.99;53.34;57.63;84.66;62.33;105.15;77.33;170.7;831.11;4729.56
2991;Santa Cruz;MUTUALISTA;JOHNNY PALMA;3;CARMEN SANCHEZ;225.34;225.29;147.83;150.75;270.21;173.62;251.52;272.27;433.69;295.61;93.93;184.27;2724.32;275.35;496.92;269.02;227.4;552.27;258.62;283.14;300.88;300.25;348.3;305.5;175.04;3792.69;176.58;443.64;237.34;350.26;317.48;223.47;193.37;352.06;367.94;251.84;285.21;486.69;3685.87;0.0;441.43;198.18;309.13;176.16;145.39;210.96;353.81;220.89;2055.94;12258.83
2801;Santa Cruz;MUTUALISTA;FERRETERIA VICTORIA;3;CARMEN SANCHEZ;69.61;55.91;65.88;53.13;83.39;0.0;46.4;0.0;69.44;53.88;94.05;55.8;647.49;24.52;116.7;0.0;140.57;66.91;89.45;72.04;86.53;87.42;115.83;69.43;64.52;933.92;148.68;105.57;0.0;125.09;86.16;33.1;43.75;92.84;152.38;63.89;81.64;58.28;991.39;33.65;98.64;75.19;32.83;62.03;68.14;45.44;100.15;98.82;614.87;3187.68
2404;Santa Cruz;MUTUALISTA;COMERCIAL YENNY;3;CARMEN SANCHEZ;637.27;447.81;372.49;241.09;406.86;288.83;529.65;444.18;597.38;695.44;722.36;358.1;5741.46;1022.63;480.02;526.22;548.93;896.0;584.69;535.55;614.9;762.2;672.03;486.6;458.08;7587.84;466.86;536.08;647.32;636.76;633.23;390.85;492.04;932.17;871.14;290.65;744.93;171.15;6813.19;527.68;743.33;407.74;774.35;296.16;505.45;288.01;812.87;638.25;4993.83;25136.31
2943;Santa Cruz;MUTUALISTA;INTELECTRIC;3;CARMEN SANCHEZ;124.08;313.99;0.0;197.25;273.63;202.29;151.95;322.5;277.32;236.49;146.88;152.48;2398.86;460.69;253.96;0.0;71.83;352.87;297.4;246.0;239.06;289.94;330.67;270.5;256.41;3069.33;278.63;207.34;396.03;245.17;647.52;372.46;0.0;436.2;191.9;465.18;406.39;256.59;3903.4;178.16;209.53;144.21;259.51;0.0;204.18;148.47;211.83;230.23;1586.11;10957.7
2274;Santa Cruz;MUTUALISTA;JACQUELINE SOLIZ MARTINEZ;3;CARMEN SANCHEZ;114.16;184.84;151.64;121.22;0.0;59.18;0.0;157.71;154.35;112.38;123.05;99.94;1278.45;93.82;212.67;199.64;134.51;194.62;209.07;0.0;212.65;275.51;192.08;82.27;184.58;1991.41;130.29;143.85;183.77;202.69;197.0;79.0;107.17;187.75;106.67;156.06;112.73;184.91;1791.88;168.7;106.75;89.69;133.83;141.9;153.28;71.6;304.84;322.63;1493.22;6554.96
81;Santa Cruz;MUTUALISTA;NELLY MONTANO GUZMAN;3;CARMEN SANCHEZ;0.0;0.0;99.12;0.0;0.0;64.68;26.31;0.0;133.79;147.12;101.64;54.5;627.17;0.0;133.19;0.0;111.18;0.0;52.7;0.0;105.64;0.0;114.93;149.97;170.03;837.63;114.52;0.0;96.2;103.09;0.0;77.12;61.22;128.08;0.0;96.31;0.0;133.21;809.73;106.15;80.14;0.0;69.05;70.96;56.25;59.33;114.52;137.18;693.58;2968.11
3044;Santa Cruz;MUTUALISTA;MERCEDES ARIAS FLORES;3;CARMEN SANCHEZ;181.21;0.0;823.81;298.17;504.81;0.0;120.52;444.87;366.72;497.72;276.48;205.71;3720.02;626.49;363.51;212.84;596.65;814.56;380.1;256.95;419.72;677.27;263.08;263.96;409.59;5284.7;609.66;497.2;498.91;369.36;671.95;419.13;402.28;739.45;631.44;317.41;227.73;357.64;5742.17;353.07;360.04;552.09;0.0;733.17;435.33;272.6;357.13;703.79;3767.2;18514.1
2467;Santa Cruz;MUTUALISTA;AVELINA HERRERA VILLAGOMEZ;3;CARMEN SANCHEZ;257.31;0.0;191.98;0.0;183.26;0.0;101.0;232.98;0.0;192.85;172.03;155.77;1487.18;206.42;130.31;308.36;221.79;284.68;0.0;223.28;198.96;293.06;95.26;187.12;247.17;2396.41;394.38;264.21;311.96;178.08;280.0;176.2;97.01;306.09;228.29;235.74;382.58;128.69;2983.23;184.25;179.59;317.31;236.88;437.16;109.18;0.0;317.55;151.13;1933.06;8799.88
2767;Santa Cruz;MUTUALISTA;BERTHY ANTONIO VEGA;3;CARMEN SANCHEZ;335.08;0.0;237.89;275.81;468.2;229.58;0.0;0.0;225.6;0.0;275.18;210.23;2257.58;326.87;345.83;190.14;447.69;402.83;447.35;185.7;614.5;171.71;243.7;383.11;469.16;4228.59;533.53;244.61;371.49;447.9;377.47;342.49;176.16;336.2;473.92;0.0;351.97;363.48;4019.23;243.04;431.97;154.07;0.0;409.94;0.0;97.69;433.69;0.0;1770.39;12275.8
3440;Santa Cruz;MUTUALISTA;FERRETERIA TINA J Y J;3;CARMEN SANCHEZ;162.99;199.81;224.68;146.11;202.7;0.0;204.81;305.36;233.96;228.48;164.46;150.83;2224.2;194.68;263.05;249.04;241.68;342.58;171.81;152.55;333.8;275.78;308.93;89.36;161.79;2785.06;306.65;262.53;251.71;251.58;324.78;221.05;171.35;479.86;223.56;279.42;206.93;165.47;3144.88;160.38;208.75;259.24;203.8;278.14;93.62;149.61;426.33;254.33;2034.2;10188.34
1808;Santa Cruz;MUTUALISTA;MATELEC ILUMINACIÓN;3;CARMEN SANCHEZ;0.0;0.0;0.0;0.0;0.0;0.0;57.07;0.0;103.06;0.0;0.0;72.88;233.01;194.35;92.83;156.31;42.48;111.96;0.0;0.0;154.3;178.24;207.02;106.45;123.0;1366.94;0.0;0.0;111.8;85.72;114.89;0.0;112.2;105.49;70.28;77.94;118.96;136.43;933.71;119.35;122.31;71.78;99.26;116.67;114.96;0.0;125.47;178.53;948.34;3482.0
